mid. +3 mid. +3 rep. eos -1 fin. eos ini. -3 +1 -3	0 6 5	0 6 5
+2 -1 +2 +3 -1 -1 +1 -1 eos +3 eos eos -3 mid. mid.	0 2 4 3 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7	0 2 4 3 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7
+2 mid. mid. ini. ini. ini. -1 -1 fin. eos ini. mid. -3 mid.	0 2 6 5 0 2 6 5 0 2 6 5 0 2 6 5 0 2 6 5 0 2 6 5	0 2 6 5 0 2 6 5 0 2 6 5 0 2 6 5 0 2 6 5 0 2 6 5
+3 -1 +3 +1 +2 fin. -2 ini. +2 +2 eos -3 fin. eos rep. rep. -2 +2 -3 -2	0 3 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6	0 3 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6
+2 +2 mid. -3 +3 eos ini. eos +2 mid. mid.	0 2 5	0 2 5
+1 +3 +2 +3 -3 ini. fin. +2 +3 +3 -1 mid. rep. +3 ini. mid. -2 -2	0 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1	0 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1
+1 mid. +3 +3 -2 +1 rep. -3 -1 -3 mid. -2 -2	0 1 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6	0 1 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
+1 mid. mid. fin. eos -1 -1 eos ini. -3 -3 mid.	0 1 5 4	0 1 5 4
mid. +2 mid. eos +1 ini. +3 rep. fin. -1 -1 eos fin. -1 ini. +3 fin. mid. mid. -3	0 9 8 19 16 19 16 19 16 19 16 19 16 19 16 19 16 19 16 19 16 19 16 19	0 9 8 19 16 19 16 19 16 19 16 19 16 19 16 19 16 19 16 19 16 19 16 19
mid. mid. +2 -3 -2 eos -1 -3 +3 eos -1 +1 -1 -2 -1 mid.	0 7 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2	0 7 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2
mid. mid. mid. +2 -2 +1 -2 rep. fin. ini. +1 +3 eos fin. -1 mid. +1 mid.	0 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8	0 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8 17 8
+3 -1 mid. fin. +2 fin. eos -2 +1 ini. +1 rep. fin. +2 mid. -3	0 3 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12	0 3 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12
+2 +1 +3 -1 fin. +1 +1 eos rep. ini. -1 +2 rep. eos ini. +1 -1 -3 -3	0 2 5 6 7	0 2 5 6 7
+2 mid. -1 -3 eos eos +3 ini. rep. +2 +3 eos -2 -1 -3	0 2 1 7 0 2 1 7 0 2 1 7 0 2 1 7 0 2 1 7 0 2 1 7	0 2 1 7 0 2 1 7 0 2 1 7 0 2 1 7 0 2 1 7 0 2 1 7
+2 mid. -1 eos rep. eos eos -1 -2 ini. rep. +1 mid. mid.	0 2 1 6	0 2 1 6
mid. +2 +3 rep. -1 eos -3 eos eos -2 -2 -1	0 5	0 5
mid. mid. mid. -3 eos fin. eos eos -3 -1 -3 mid.	0 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5	0 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5 11 5
+2 mid. +1 +2 -2 -3 fin. eos -1 rep. -3 mid. mid.	0 2 3 5 2 3 5 2 3 5 2 3 5 2 3 5 2 3 5 2 3 5 2 3	0 2 3 5 2 3 5 2 3 5 2 3 5 2 3 5 2 3 5 2 3 5 2 3
+2 +1 -2 rep. -3 -2 -3 ini. +3 +2 -2 eos +2 mid. -3	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2
mid. mid. mid. +1 +3 ini. +1 +2 +3 -2 ini. ini. +3 -3 +2 -2 mid.	0 8 11 0 8 11 0 8 11 0 8 11 0 8 11 0 8 11 0 8 11 0 8 11	0 8 11 0 8 11 0 8 11 0 8 11 0 8 11 0 8 11 0 8 11 0 8 11
+2 +1 mid. -3 +3 -3 eos +3 -1 eos fin. mid. +1 -3	0 2 6	0 2 6
+3 mid. -2 eos eos rep. fin. rep. -3 rep. +2 mid. -3	0 3	0 3
+1 -1 +2 +2 -2 -2 -1 eos eos -1 +2 eos ini. -1 ini. +3 -2 +2 +1 -2	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
mid. mid. +2 +1 -2 eos rep. eos +1 rep. -1 mid. -3	0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6	0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
mid. mid. -1 eos eos ini. eos eos eos -1 mid. -3	0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5	0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5 0 5
mid. mid. +1 +1 +1 eos eos eos +1 -1 mid.	0 5	0 5
mid. -1 -1 ini. eos -3 +3 eos +1 +3 -2 fin. ini. fin. fin. +1 +1 -2	0 8 9 12 0 8 9 12 0 8 9 12 0 8 9 12 0 8 9 12 0 8 9 12	0 8 9 12 0 8 9 12 0 8 9 12 0 8 9 12 0 8 9 12 0 8 9 12
+1 mid. +2 fin. ini. eos +3 +1 -2 -1 +2 eos +2 rep. -3 fin. mid. mid. mid.	0 1 9 8 6 9 8 6 9 8 6 9 8 6 9 8 6 9 8 6 9 8 6 9	0 1 9 8 6 9 8 6 9 8 6 9 8 6 9 8 6 9 8 6 9 8 6 9
+3 mid. mid. +3 +2 eos eos +1 mid. -1 -2	0 3 6	0 3 6
mid. +1 -2 ini. eos +2 -2 +1 eos eos +2 -1 -2	0 6 4	0 6 4
+3 -1 -2 -3 +3 fin. -1 -2 +2 -2 -3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3
+3 -1 +1 -2 ini. eos eos eos rep. mid. mid. -3	0 3 1 0 3 1 0 3 1 0 3 1 0 3 1 0 3 1 0 3 1 0 3 1	0 3 1 0 3 1 0 3 1 0 3 1 0 3 1 0 3 1 0 3 1 0 3 1
+2 -1 +2 +3 -2 eos -3 eos ini. -2 rep. +3 +1 -2 -1 mid. -2 -3	0 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2	0 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2 4 2
mid. +3 mid. eos +3 eos eos -3 eos eos +2 +1 +2 +3 +1 -2 -2	0 8	0 8
mid. +3 -1 -1 +1 -1 fin. rep. +3 +1 ini. +2 fin. -2 mid. mid.	0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7	0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
+1 +3 +3 rep. -3 -2 +2 -3 -1 +3 rep. eos +1 mid. -1	0 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1	0 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1
+1 +2 +3 eos -3 -3 fin. +1 fin. rep. +1 mid. -2	0 1 3	0 1 3
eos +1 mid. rep. eos -2 fin. eos +1 -2 ini. eos -1 -1 -1 +2 -1 mid.	0	0
+2 eos +1 +1 eos ini. eos eos -1 +2 -1 -3	0 2 3 4	0 2 3 4
+3 +2 -1 eos -1 eos +3 eos -1 fin. rep. -3 -2 mid. -3 -3	0 3	0 3
mid. mid. -1 -1 eos -1 ini. -1 +3 -3 -3 +2 eos mid. +1 -1	0 7 6 0 7 6 0 7 6 0 7 6 0 7 6 0 7 6 0 7 6 0 7 6	0 7 6 0 7 6 0 7 6 0 7 6 0 7 6 0 7 6 0 7 6 0 7 6
mid. mid. +1 eos -2 +2 +2 fin. -2 +3 +1 +2 -2 -1 +1 mid.	0 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7	0 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7 15 7
+3 -1 +2 +3 +2 rep. +1 ini. eos rep. +1 fin. rep. -3 +3 -1 -1 mid.	0 3 6 7 0 3 6 7 0 3 6 7 0 3 6 7 0 3 6 7 0 3 6 7	0 3 6 7 0 3 6 7 0 3 6 7 0 3 6 7 0 3 6 7 0 3 6 7
+1 -1 +1 -3 -1 eos eos -2 +2 fin. +2 eos -3 -3 rep. -3 mid. -3	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
mid. +1 +3 eos +1 +2 -3 eos eos -1 -1 mid.	0 5 7	0 5 7
mid. -1 -1 eos rep. -1 eos +3 eos eos +2 mid. mid. mid.	0 6	0 6
mid. mid. -1 ini. eos +1 +1 fin. -2 eos ini. eos +3 +3 -2 -3 +1 -2	0 8 6 7 17 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15	0 8 6 7 17 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15
+1 -1 +1 rep. +2 -2 +3 +1 +2 fin. rep. +2 eos fin. eos -3 +1 +2 -1 -2	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
+3 mid. -2 -2 eos -2 rep. eos +2 rep. rep. rep. -1 +3 ini. eos +1 -1 -3	0 3 1 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9	0 3 1 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
mid. mid. +1 -3 rep. eos eos rep. +2 +1 mid. -3	0 5	0 5
+1 mid. mid. -3 eos +1 rep. +3 +2 eos +1 -2 ini. ini. eos +1 eos -2 mid. -2	0 1 9	0 1 9
mid. mid. +2 -2 fin. +3 +2 rep. +1 eos -1 -3 +3 -3 ini. eos mid. -3 -2	0 9	0 9
mid. -1 +2 rep. +3 fin. ini. rep. +3 +2 -1 -1 mid. mid.	0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6	0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6
mid. +2 mid. eos eos -2 -1 eos +3 ini. +1 mid. -3	0 6 5 3	0 6 5 3
mid. +1 +3 eos ini. eos -3 eos mid. -2 mid.	0 5	0 5
mid. +1 mid. eos +1 rep. eos fin. -3 +2 rep. +2 -2 +3 +3 +3 mid. -2 -3	0 9 11 13 16 9 11 13 16 9 11 13 16 9 11 13 16 9 11 13 16 9 11 13	0 9 11 13 16 9 11 13 16 9 11 13 16 9 11 13 16 9 11 13 16 9 11 13
+1 +1 mid. eos ini. +1 eos -3 fin. -3 mid. mid.	0 1 2 5 6	0 1 2 5 6
mid. mid. +3 +1 -3 fin. rep. eos eos +1 mid. +1 -2	0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6	0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
+2 +2 -1 fin. +1 ini. +2 eos -2 ini. eos -2 +2 eos -1 -1 -3	0 2 1 3 16 13	0 2 1 3 16 13
mid. mid. +1 fin. eos rep. fin. -3 fin. eos -2 -2 mid. -1	0 6 13 12 6 13 12 6 13 12 6 13 12 6 13 12 6 13 12 6 13 12 6 13	0 6 13 12 6 13 12 6 13 12 6 13 12 6 13 12 6 13 12 6 13 12 6 13
+3 +3 +1 -2 eos eos eos +3 +3 -3 +2 mid. mid.	0 3 1 4	0 3 1 4
+3 mid. -2 eos eos -1 eos eos +1 mid. mid. -1	0 3	0 3
mid. mid. +3 eos -2 rep. rep. -2 ini. -2 -2 ini. -1 ini. +2 +3 -2 -3 mid.	0 9 7 5 3	0 9 7 5 3
+3 -1 mid. fin. fin. rep. -1 eos eos -3 +1 +1 eos rep. +1 +2 mid. mid. mid.	0 3 18 9 6 5 4 18 9 6 5 4 18 9 6 5 4 18 9 6 5 4 18 9	0 3 18 9 6 5 4 18 9 6 5 4 18 9 6 5 4 18 9 6 5 4 18 9
mid. -1 mid. eos +1 +3 rep. fin. -1 -3 +3 mid. -2 -3	0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6	0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
+1 +1 mid. eos eos eos ini. rep. ini. rep. +2 -3 -3	0 1 2 6 0 1 2 6 0 1 2 6 0 1 2 6 0 1 2 6 0 1 2 6	0 1 2 6 0 1 2 6 0 1 2 6 0 1 2 6 0 1 2 6 0 1 2 6
mid. -1 -1 +1 -3 -2 fin. ini. -2 +2 -1 ini. eos +2 fin. +1 mid. +1 -2	0 9 11 0 9 11 0 9 11 0 9 11 0 9 11 0 9 11 0 9 11 0 9 11	0 9 11 0 9 11 0 9 11 0 9 11 0 9 11 0 9 11 0 9 11 0 9 11
mid. mid. +1 eos -1 -1 +2 +3 +2 -2 rep. +3 +2 +1 -1	0 7 10 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13	0 7 10 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13
+1 +1 -2 +1 eos +1 -3 rep. ini. -3 -2 +2 -2 -3 -1	0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2	0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2
mid. -1 +1 -2 +1 fin. +1 -3 +1 fin. eos eos -1 +1 mid. +1 -2	0 8 9 16 14 8 9 16 14 8 9 16 14 8 9 16 14 8 9 16 14 8 9 16	0 8 9 16 14 8 9 16 14 8 9 16 14 8 9 16 14 8 9 16 14 8 9 16
mid. mid. +2 rep. +1 -3 fin. -3 +1 +2 +2 +3 +1 ini. +3 +1 fin. mid. mid. -1	0 9 11 14 17 9 11 14 17 9 11 14 17 9 11 14 17 9 11 14 17 9 11 14	0 9 11 14 17 9 11 14 17 9 11 14 17 9 11 14 17 9 11 14 17 9 11 14
+1 mid. +2 -2 -2 rep. eos ini. eos +2 fin. mid. mid. mid.	0 1 6	0 1 6
mid. mid. +3 fin. eos -3 fin. eos eos -3 -3 mid. -3 -1	0 6 13 12 9 6 13 12 9 6 13 12 9 6 13 12 9 6 13 12 9 6 13 12	0 6 13 12 9 6 13 12 9 6 13 12 9 6 13 12 9 6 13 12 9 6 13 12
+3 mid. -2 +1 fin. -1 +1 -1 +3 -2 -1 -3 +2 mid. -3 mid.	0 3 4 15 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6	0 3 4 15 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6
+3 mid. +2 fin. eos -2 eos fin. +3 rep. eos +1 +2 +3 -3 -2 mid.	0 3 16 8 11 12 14 11 12 14 11 12 14 11 12 14 11 12 14 11 12 14 11 12	0 3 16 8 11 12 14 11 12 14 11 12 14 11 12 14 11 12 14 11 12 14 11 12
+3 -1 mid. eos -3 -3 rep. -1 -1 eos rep. ini. ini. +3 +2 ini. mid. -2 mid.	0 3	0 3
+1 -1 +1 eos +3 fin. +3 ini. +1 +1 +1 -1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
mid. mid. +2 -3 ini. -3 fin. eos eos +3 eos +2 rep. +1 +2 -2 -3 -3	0 8	0 8
mid. +2 mid. fin. eos +1 +3 +3 +1 -1 eos eos fin. -2 eos fin. rep. mid. -2 -1	0 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9	0 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9
mid. +1 -1 +1 +1 +1 ini. +2 -1 eos -3 -1 -3	0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6	0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6 0 6
mid. +2 -1 fin. -1 +3 eos eos ini. eos -1 +1 -2	0 6	0 6
+2 +1 +1 rep. rep. eos +1 -2 -2 eos -3 rep. rep. -3 +2 +1 -1 -3	0 2 3 4 5	0 2 3 4 5
mid. +3 mid. fin. eos +3 eos -3 fin. eos rep. +1 +2 -3 mid.	0 7 4	0 7 4
mid. +3 +2 -2 ini. +2 eos eos eos +3 -2 +1 -1 mid.	0 6	0 6
mid. -1 +2 -3 -1 ini. +1 -1 ini. -1 -2 +1 -1 -3 -2 -1 ini. -1 mid. -1	0 9 8 0 9 8 0 9 8 0 9 8 0 9 8 0 9 8 0 9 8 0 9 8	0 9 8 0 9 8 0 9 8 0 9 8 0 9 8 0 9 8 0 9 8 0 9 8
+1 +1 mid. eos +2 eos fin. eos rep. -2 eos ini. +3 +2 rep. +1 mid. -2	0 1 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8	0 1 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
mid. -1 -1 -1 +2 eos -1 +1 eos eos rep. rep. fin. -3 -2 mid.	0 7 8	0 7 8
mid. mid. mid. ini. ini. +2 fin. rep. +2 ini. ini. +2 ini. -1 +2 -3 -1 mid.	0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10	0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10
mid. mid. +2 fin. -3 rep. +2 eos +2 +1 +1 -3 -3 rep. +2 rep. -1 mid. -1 -1	0 9 10 11 8 10 11 8 10 11 8 10 11 8 10 11 8 10 11 8 10 11 8 10	0 9 10 11 8 10 11 8 10 11 8 10 11 8 10 11 8 10 11 8 10 11 8 10
+1 -1 -1 -1 -2 +2 +3 rep. +3 +2 +2 eos -3 ini. +2 ini. rep. -3 -3 mid.	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
mid. -1 mid. +1 +3 +3 rep. rep. rep. +1 rep. -2 ini. +1 -3 +1 +1 mid. -3	0 9 10 11 9 10 11 9 10 11 9 10 11 9 10 11 9 10 11 9 10 11 9 10	0 9 10 11 9 10 11 9 10 11 9 10 11 9 10 11 9 10 11 9 10 11 9 10
mid. +1 -1 -3 ini. +1 -3 eos -1 -1 +3 fin. +1 ini. eos mid. -1 mid.	0 8 7	0 8 7
+1 +3 mid. eos eos eos -2 eos mid. mid. -3	0 1 4	0 1 4
+2 -1 mid. +1 -1 ini. +2 -2 rep. eos +3 -2 mid. mid. -3	0 2 7 5 0 2 7 5 0 2 7 5 0 2 7 5 0 2 7 5 0 2 7 5	0 2 7 5 0 2 7 5 0 2 7 5 0 2 7 5 0 2 7 5 0 2 7 5
+2 +3 -2 -3 eos eos eos fin. +1 mid. -1 mid.	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2
+2 mid. +1 +1 ini. -2 -2 fin. +1 ini. rep. +2 +1 -1 eos mid. mid. -1	0 2 3 4 0 2 3 4 0 2 3 4 0 2 3 4 0 2 3 4 0 2 3 4	0 2 3 4 0 2 3 4 0 2 3 4 0 2 3 4 0 2 3 4 0 2 3 4
mid. +2 +2 -2 -2 -1 -3 -2 +3 -1 fin. -2 -1 -2	0 6 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1	0 6 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1
mid. +2 mid. -1 -2 +1 +3 -1 +2 -3 rep. -2 -3 -2 mid. -3	0 7 6 9 6 9 6 9 6 9 6 9 6 9 6 9 6 9 6 9 6 9 6 9	0 7 6 9 6 9 6 9 6 9 6 9 6 9 6 9 6 9 6 9 6 9 6 9
+2 +1 mid. +2 eos rep. eos eos +2 +1 -1	0 2 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5	0 2 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
mid. mid. -2 -2 +2 eos +1 fin. -3 -1 +1 ini. -1 -1 mid.	0 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7	0 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7 14 7
+3 mid. +3 ini. eos eos eos +3 eos -3 eos -2 mid. -1 mid.	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3
+1 mid. +1 rep. +3 rep. -2 -2 ini. -2 -1 -3	0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5	0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
mid. +2 +3 eos +2 rep. eos rep. eos +2 eos +1 eos mid. -3 mid.	0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7	0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
mid. +3 -2 eos -2 -1 +1 ini. eos mid. -2 mid.	0 5 4 2 0 5 4 2 0 5 4 2 0 5 4 2 0 5 4 2 0 5 4 2	0 5 4 2 0 5 4 2 0 5 4 2 0 5 4 2 0 5 4 2 0 5 4 2
mid. mid. +3 rep. -2 -1 eos fin. +1 -3 mid.	0 5 4 2 5 4 2 5 4 2 5 4 2 5 4 2 5 4 2 5 4 2 5 4	0 5 4 2 5 4 2 5 4 2 5 4 2 5 4 2 5 4 2 5 4 2 5 4
+1 -1 -2 -2 fin. +3 -1 +2 +3 +3 +2 eos -2 +2 -3 -3	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
mid. +1 +1 +2 eos eos rep. ini. +3 mid. mid. mid.	0 5	0 5
+1 +1 +1 +1 eos rep. ini. eos eos -1 mid. -3	0 1 2 3 4	0 1 2 3 4
+3 mid. mid. eos -3 +1 +1 +3 -3 +1 -2 mid.	0 3	0 3
+2 mid. +2 +3 -1 -2 fin. -2 -3 -2 ini. +2 fin. +3 fin. -1 +1 -1 -3	0 2 4 3 6 18 15 14 18 15 14 18 15 14 18 15 14 18 15 14 18 15 14 18	0 2 4 3 6 18 15 14 18 15 14 18 15 14 18 15 14 18 15 14 18 15 14 18
+3 +2 -2 rep. rep. +3 +2 eos eos -2 mid. -2	0 3 6 8	0 3 6 8
+1 mid. +2 -2 ini. +3 fin. +3 +1 -1 +3 ini. eos mid. mid. mid.	0 1 7 10 13 7 10 13 7 10 13 7 10 13 7 10 13 7 10 13 7 10 13 7	0 1 7 10 13 7 10 13 7 10 13 7 10 13 7 10 13 7 10 13 7 10 13 7
+3 mid. mid. eos eos eos rep. eos -1 -1 -1	0 3	0 3
+3 mid. +3 -3 ini. +1 eos -1 +1 rep. +2 -2 +1 +2 ini. fin. mid. mid. -2	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3
+3 +1 mid. -2 eos -2 eos fin. eos eos fin. eos +3 -2 mid. -1	0 3 1 2 7 15 14 7 15 14 7 15 14 7 15 14 7 15 14 7 15 14 7 15	0 3 1 2 7 15 14 7 15 14 7 15 14 7 15 14 7 15 14 7 15 14 7 15
+3 +1 +3 -1 +1 ini. eos eos +2 -1 -2	0 3 2 5 0 3 2 5 0 3 2 5 0 3 2 5 0 3 2 5 0 3 2 5	0 3 2 5 0 3 2 5 0 3 2 5 0 3 2 5 0 3 2 5 0 3 2 5
+2 mid. mid. ini. eos +1 -2 rep. fin. eos -1 +2 mid. -1	0 2 6 4	0 2 6 4
mid. +3 -2 rep. -3 ini. -2 -3 ini. +3 mid. mid. mid.	0 6 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1	0 6 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1
+1 mid. mid. rep. eos fin. eos fin. +2 eos +2 fin. -1 ini. +2 -2 -1	0 1 8 10 12 11 16 15 13 0 1 8 10 12 11 16 15 13 0 1 8 10 12 11	0 1 8 10 12 11 16 15 13 0 1 8 10 12 11 16 15 13 0 1 8 10 12 11
mid. mid. -1 -2 fin. -3 -3 -1 ini. ini. eos eos +1 +1 +2 mid. mid.	0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8	0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8
+2 -1 -2 +1 -1 +2 -1 rep. +1 -2 eos mid. mid. -1	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2
mid. -1 mid. -3 rep. eos eos -2 eos ini. mid. mid. mid.	0 6	0 6
+3 mid. +2 +1 eos eos +3 fin. +1 mid. mid.	0 3 4	0 3 4
+1 +2 +3 +3 -3 +1 +3 eos +2 -2 rep. +3 +3 -2 -2 -2 -2 -2	0 1 3 6 9 7	0 1 3 6 9 7
+2 +2 +2 -1 +3 +2 -3 +2 +1 -3 ini. ini. -1 rep. -3 rep. mid. mid. -3	0 2 4 7 9 6 3 2 4 7 9 6 3 2 4 7 9 6 3 2 4 7 9 6	0 2 4 7 9 6 3 2 4 7 9 6 3 2 4 7 9 6 3 2 4 7 9 6
mid. mid. +2 +1 eos +3 rep. ini. -2 mid. +1 -3	0 5 8 6 4	0 5 8 6 4
+3 -1 +2 +1 rep. +1 -2 -2 +3 +3 -2 fin. +2 -3 -2 ini. -3 -1 -1 -3	0 3 4 5 6 4 2 4 6 4 2 4 6 4 2 4 6 4 2 4 6 4 2 4	0 3 4 5 6 4 2 4 6 4 2 4 6 4 2 4 6 4 2 4 6 4 2 4
mid. +1 +1 rep. fin. fin. -2 -3 +2 rep. ini. +2 rep. ini. eos -1 mid. mid.	0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10	0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10 0 8 10
